,playlist_name,artist_name,track_name,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
178,Re-education pt. 3,Odie Payne III,That's All I Need,0.626,https://api.spotify.com/v1/audio-analysis/74snHyinZW5I2ALf5PCFzo,0.798,172973,0.457,74snHyinZW5I2ALf5PCFzo,0.0,5,0.131,-10.314,1,0.0559,['tempo'],4,https://api.spotify.com/v1/tracks/74snHyinZW5I2ALf5PCFzo,['type'],spotify:track:74snHyinZW5I2ALf5PCFzo,0.867
179,Re-education pt. 3,Magic Sam,All Your Love,0.971,https://api.spotify.com/v1/audio-analysis/7ctM0OVDcGVGN3ciiIbNwu,0.496,175707,0.588,7ctM0OVDcGVGN3ciiIbNwu,0.0217,2,0.187,-7.611,0,0.0566,['tempo'],4,https://api.spotify.com/v1/tracks/7ctM0OVDcGVGN3ciiIbNwu,['type'],spotify:track:7ctM0OVDcGVGN3ciiIbNwu,0.756
180,Re-education pt. 3,Muddy Waters,Mannish Boy,0.886,https://api.spotify.com/v1/audio-analysis/061ECBK9FQKLIKsOEdr1tP,0.66,169404,0.0884,061ECBK9FQKLIKsOEdr1tP,0.0,5,0.0687,-19.926,1,0.0427,['tempo'],4,https://api.spotify.com/v1/tracks/061ECBK9FQKLIKsOEdr1tP,['type'],spotify:track:061ECBK9FQKLIKsOEdr1tP,0.727
181,Re-education pt. 3,Muddy Waters,You Can't Lose What You Ain't Never Had,0.971,https://api.spotify.com/v1/audio-analysis/6Ws3GKNOMs5hkGzhY9adlj,0.642,191425,0.302,6Ws3GKNOMs5hkGzhY9adlj,8.9e-06,5,0.0865,-10.844,0,0.0511,['tempo'],4,https://api.spotify.com/v1/tracks/6Ws3GKNOMs5hkGzhY9adlj,['type'],spotify:track:6Ws3GKNOMs5hkGzhY9adlj,0.552
182,Re-education pt. 3,Little Walter,My Babe - Single Version,0.232,https://api.spotify.com/v1/audio-analysis/4PFiLGx8jAzcAJxwPLUeZ9,0.483,240800,0.275,4PFiLGx8jAzcAJxwPLUeZ9,0.0,0,0.125,-13.609,1,0.0418,['tempo'],3,https://api.spotify.com/v1/tracks/4PFiLGx8jAzcAJxwPLUeZ9,['type'],spotify:track:4PFiLGx8jAzcAJxwPLUeZ9,0.31
183,Re-education pt. 3,Little Walter,Dead Presidents,0.665,https://api.spotify.com/v1/audio-analysis/6AIB4vBOGWM4FJ65yNWaXu,0.646,167067,0.35,6AIB4vBOGWM4FJ65yNWaXu,0.000122,8,0.0472,-11.539,0,0.0486,['tempo'],3,https://api.spotify.com/v1/tracks/6AIB4vBOGWM4FJ65yNWaXu,['type'],spotify:track:6AIB4vBOGWM4FJ65yNWaXu,0.552
184,Re-education pt. 4,Toni Braxton,Un-Break My Heart,0.442,https://api.spotify.com/v1/audio-analysis/1wyNvV8uXr35T8ChEypf8n,0.61,270605,0.41,1wyNvV8uXr35T8ChEypf8n,0.0,11,0.113,-9.215,0,0.0317,['tempo'],4,https://api.spotify.com/v1/tracks/1wyNvV8uXr35T8ChEypf8n,['type'],spotify:track:1wyNvV8uXr35T8ChEypf8n,0.116
185,Re-education pt. 4,Keyshia Cole,Love,0.064,https://api.spotify.com/v1/audio-analysis/0W4NhJhcqKCqEP2GIpDCDq,0.688,255333,0.519,0W4NhJhcqKCqEP2GIpDCDq,0.0,5,0.1,-4.285,1,0.0283,['tempo'],4,https://api.spotify.com/v1/tracks/0W4NhJhcqKCqEP2GIpDCDq,['type'],spotify:track:0W4NhJhcqKCqEP2GIpDCDq,0.318
186,Re-education pt. 4,Usher,U Got It Bad,0.0227,https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r,0.816,247840,0.5,7J41dYQolQJEtj3UmKLu5r,1.53e-06,1,0.0733,-4.551,1,0.03,['tempo'],4,https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r,['type'],spotify:track:7J41dYQolQJEtj3UmKLu5r,0.649
187,Re-education pt. 4,Keyshia Cole,Trust,0.231,https://api.spotify.com/v1/audio-analysis/066H3CmDCFuQU1fwsecCDc,0.4,253320,0.613,066H3CmDCFuQU1fwsecCDc,0.0,3,0.0856,-4.697,0,0.0405,['tempo'],4,https://api.spotify.com/v1/tracks/066H3CmDCFuQU1fwsecCDc,['type'],spotify:track:066H3CmDCFuQU1fwsecCDc,0.567
188,Re-education pt. 4,Monica,Trust,0.132,https://api.spotify.com/v1/audio-analysis/3aw9iWUQ3VrPQltgwvN9Xu,0.911,265867,0.551,3aw9iWUQ3VrPQltgwvN9Xu,4.12e-05,8,0.0863,-3.75,0,0.0449,['tempo'],4,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,['type'],spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,0.969
189,Re-education pt. 4,Mary J. Blige,Family Affair,0.222,https://api.spotify.com/v1/audio-analysis/23gUeC37gWub6SLlyQVnnp,0.571,290627,0.53,23gUeC37gWub6SLlyQVnnp,0.0,9,0.124,-6.045,0,0.0448,['tempo'],4,https://api.spotify.com/v1/tracks/23gUeC37gWub6SLlyQVnnp,['type'],spotify:track:23gUeC37gWub6SLlyQVnnp,0.6
190,Re-education pt. 4,Tyrese,Sweet Lady,0.0939,https://api.spotify.com/v1/audio-analysis/4UC4H4vX3bJtcgtKR0ZCFJ,0.649,225627,0.503,4UC4H4vX3bJtcgtKR0ZCFJ,0.0,8,0.303,-8.321,1,0.047,['tempo'],4,https://api.spotify.com/v1/tracks/4UC4H4vX3bJtcgtKR0ZCFJ,['type'],spotify:track:4UC4H4vX3bJtcgtKR0ZCFJ,0.538
191,Re-education pt. 4,Frankie J,Obsesion (No Es Amor) (feat. Baby Bash),0.242,https://api.spotify.com/v1/audio-analysis/3RmKpob8xzv1pzHEQrMJah,0.908,230133,0.557,3RmKpob8xzv1pzHEQrMJah,0.0,8,0.0709,-4.243,0,0.107,['tempo'],4,https://api.spotify.com/v1/tracks/3RmKpob8xzv1pzHEQrMJah,['type'],spotify:track:3RmKpob8xzv1pzHEQrMJah,0.897
192,Re-education pt. 4,Baby Bash,Obsesion (No Es Amor) (feat. Baby Bash),0.0256,https://api.spotify.com/v1/audio-analysis/0Uhnzk5zI46IRlQ04LNOtc,0.791,232533,0.666,0Uhnzk5zI46IRlQ04LNOtc,6.33e-06,8,0.0796,-5.484,1,0.341,['tempo'],4,https://api.spotify.com/v1/tracks/0Uhnzk5zI46IRlQ04LNOtc,['type'],spotify:track:0Uhnzk5zI46IRlQ04LNOtc,0.938
193,Re-education pt. 4,Eve,Let Me Blow Ya Mind,0.0788,https://api.spotify.com/v1/audio-analysis/6qauyLkRrZs1SSp4MS7zf7,0.731,248733,0.701,6qauyLkRrZs1SSp4MS7zf7,0.0,2,0.186,-5.942,0,0.132,['tempo'],4,https://api.spotify.com/v1/tracks/6qauyLkRrZs1SSp4MS7zf7,['type'],spotify:track:6qauyLkRrZs1SSp4MS7zf7,0.645
194,Re-education pt. 4,Gwen Stefani,Let Me Blow Ya Mind,0.241,https://api.spotify.com/v1/audio-analysis/6CbcdeTQKj0qTaZTt0xkdk,0.727,262227,0.515,6CbcdeTQKj0qTaZTt0xkdk,3.74e-06,2,0.124,-6.553,0,0.0289,['tempo'],4,https://api.spotify.com/v1/tracks/6CbcdeTQKj0qTaZTt0xkdk,['type'],spotify:track:6CbcdeTQKj0qTaZTt0xkdk,0.695
195,Re-education pt. 4,Cam’ron,Hey Ma,0.356,https://api.spotify.com/v1/audio-analysis/6u68nH5R3hyc94XImtFDfc,0.608,224427,0.821,6u68nH5R3hyc94XImtFDfc,0.00029,6,0.0464,-3.939,0,0.337,['tempo'],4,https://api.spotify.com/v1/tracks/6u68nH5R3hyc94XImtFDfc,['type'],spotify:track:6u68nH5R3hyc94XImtFDfc,0.896
196,Re-education pt. 4,Juelz Santana,Hey Ma,0.395,https://api.spotify.com/v1/audio-analysis/02y3FRLRlmzIpi2y8ZbN2w,0.677,245063,0.422,02y3FRLRlmzIpi2y8ZbN2w,0.0,5,0.288,-8.443,0,0.0356,['tempo'],4,https://api.spotify.com/v1/tracks/02y3FRLRlmzIpi2y8ZbN2w,['type'],spotify:track:02y3FRLRlmzIpi2y8ZbN2w,0.19
197,Re-education pt. 4,Freekey Zeekey,Hey Ma,0.136,https://api.spotify.com/v1/audio-analysis/1X1KDnhTnb28tpJlgOV3lD,0.751,246720,0.568,1X1KDnhTnb28tpJlgOV3lD,0.0,5,0.0288,-5.431,0,0.0872,['tempo'],4,https://api.spotify.com/v1/tracks/1X1KDnhTnb28tpJlgOV3lD,['type'],spotify:track:1X1KDnhTnb28tpJlgOV3lD,0.646
198,Momma,UB40,Many Rivers To Cross,0.0875,https://api.spotify.com/v1/audio-analysis/6sxpNvsSeTdc4hZWXiVcFP,0.593,273000,0.56,6sxpNvsSeTdc4hZWXiVcFP,0.132,1,0.0742,-12.834,1,0.0376,['tempo'],4,https://api.spotify.com/v1/tracks/6sxpNvsSeTdc4hZWXiVcFP,['type'],spotify:track:6sxpNvsSeTdc4hZWXiVcFP,0.541
199,Momma,UB40,Red Red Wine,0.00614,https://api.spotify.com/v1/audio-analysis/1tOE1dIyIjsfLJWiQ4ZRJW,0.814,320933,0.363,1tOE1dIyIjsfLJWiQ4ZRJW,0.000177,1,0.101,-15.675,1,0.0644,['tempo'],4,https://api.spotify.com/v1/tracks/1tOE1dIyIjsfLJWiQ4ZRJW,['type'],spotify:track:1tOE1dIyIjsfLJWiQ4ZRJW,0.842
200,Momma,Madonna,Like a Prayer,0.264,https://api.spotify.com/v1/audio-analysis/1z3ugFmUKoCzGsI6jdY4Ci,0.624,342680,0.842,1z3ugFmUKoCzGsI6jdY4Ci,2.11e-05,5,0.181,-5.285,1,0.0376,['tempo'],4,https://api.spotify.com/v1/tracks/1z3ugFmUKoCzGsI6jdY4Ci,['type'],spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,0.257
201,Momma,Jimmy Cliff,I Can See Clearly Now,0.00482,https://api.spotify.com/v1/audio-analysis/7aJZxI6TVdIvQSuWxQ4rqp,0.799,196000,0.662,7aJZxI6TVdIvQSuWxQ4rqp,0.000505,7,0.0484,-8.585,1,0.0347,['tempo'],4,https://api.spotify.com/v1/tracks/7aJZxI6TVdIvQSuWxQ4rqp,['type'],spotify:track:7aJZxI6TVdIvQSuWxQ4rqp,0.717
202,Momma,Jimmy Cliff,"The Harder They Come - From ""The Harder They Come"" Soundtrack",0.645,https://api.spotify.com/v1/audio-analysis/63yKj3bpZUCWcJ4Xh6Ygl1,0.679,219907,0.589,63yKj3bpZUCWcJ4Xh6Ygl1,0.0,1,0.151,-8.01,1,0.0727,['tempo'],4,https://api.spotify.com/v1/tracks/63yKj3bpZUCWcJ4Xh6Ygl1,['type'],spotify:track:63yKj3bpZUCWcJ4Xh6Ygl1,0.786
203,Momma,Jimmy Cliff,You Can Get It If You Really Want,0.248,https://api.spotify.com/v1/audio-analysis/2QKh6t4JnWeTnzQpkNXhzW,0.894,158893,0.559,2QKh6t4JnWeTnzQpkNXhzW,0.0,1,0.0762,-8.547,1,0.0568,['tempo'],4,https://api.spotify.com/v1/tracks/2QKh6t4JnWeTnzQpkNXhzW,['type'],spotify:track:2QKh6t4JnWeTnzQpkNXhzW,0.929
204,Momma,ABBA,Dancing Queen,0.382,https://api.spotify.com/v1/audio-analysis/4NtUY5IGzHCaqfZemmAu56,0.539,230693,0.884,4NtUY5IGzHCaqfZemmAu56,0.00166,9,0.76,-6.53,1,0.0403,['tempo'],4,https://api.spotify.com/v1/tracks/4NtUY5IGzHCaqfZemmAu56,['type'],spotify:track:4NtUY5IGzHCaqfZemmAu56,0.752
205,Momma,ABBA,Chiquitita,0.701,https://api.spotify.com/v1/audio-analysis/4g5LUzHFRr4Zlok8KzERmI,0.526,327040,0.555,4g5LUzHFRr4Zlok8KzERmI,6.69e-06,9,0.299,-8.08,1,0.0338,['tempo'],4,https://api.spotify.com/v1/tracks/4g5LUzHFRr4Zlok8KzERmI,['type'],spotify:track:4g5LUzHFRr4Zlok8KzERmI,0.38
206,Momma,Percy Sledge,When a Man Loves a Woman,0.13,https://api.spotify.com/v1/audio-analysis/51FpzuGkRYXFgsE2zXt9av,0.516,173867,0.15,51FpzuGkRYXFgsE2zXt9av,0.0755,1,0.122,-20.41,1,0.0272,['tempo'],3,https://api.spotify.com/v1/tracks/51FpzuGkRYXFgsE2zXt9av,['type'],spotify:track:51FpzuGkRYXFgsE2zXt9av,0.205
207,Momma,Percy Sledge,My Special Prayer,0.713,https://api.spotify.com/v1/audio-analysis/4c7nlEgK2uiM3ofjaRD51x,0.558,185493,0.412,4c7nlEgK2uiM3ofjaRD51x,6.12e-05,7,0.129,-9.29,1,0.0233,['tempo'],4,https://api.spotify.com/v1/tracks/4c7nlEgK2uiM3ofjaRD51x,['type'],spotify:track:4c7nlEgK2uiM3ofjaRD51x,0.639
208,Momma,Otis Redding,Stand by Me,0.279,https://api.spotify.com/v1/audio-analysis/1aj4GXfmEYXfdVZohCpNKu,0.883,172333,0.464,1aj4GXfmEYXfdVZohCpNKu,1.51e-05,10,0.0744,-11.251,1,0.0591,['tempo'],4,https://api.spotify.com/v1/tracks/1aj4GXfmEYXfdVZohCpNKu,['type'],spotify:track:1aj4GXfmEYXfdVZohCpNKu,0.925
209,Momma,Otis Redding,(Sittin' On) the Dock of the Bay,0.684,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,0.769,163756,0.367,3zBhihYUHBmGd2bcQIobrF,1.62e-05,2,0.081,-11.226,1,0.0312,['tempo'],4,https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF,['type'],spotify:track:3zBhihYUHBmGd2bcQIobrF,0.535
210,Momma,Eros Ramazzotti,Otra Como Tu,0.117,https://api.spotify.com/v1/audio-analysis/2cSXotAohYx0EWCNljCzs7,0.531,281227,0.577,2cSXotAohYx0EWCNljCzs7,1.28e-05,1,0.0896,-9.363,1,0.0315,['tempo'],4,https://api.spotify.com/v1/tracks/2cSXotAohYx0EWCNljCzs7,['type'],spotify:track:2cSXotAohYx0EWCNljCzs7,0.498
211,Momma,Eros Ramazzotti,Cosas De La Vida,0.0543,https://api.spotify.com/v1/audio-analysis/0z3Voyxi0FH0SQBc7c4wri,0.622,288987,0.626,0z3Voyxi0FH0SQBc7c4wri,0.000154,6,0.226,-8.822,0,0.0275,['tempo'],4,https://api.spotify.com/v1/tracks/0z3Voyxi0FH0SQBc7c4wri,['type'],spotify:track:0z3Voyxi0FH0SQBc7c4wri,0.49
212,Momma,Julio Iglesias,La Media Vuelta,0.0303,https://api.spotify.com/v1/audio-analysis/5GcDTUZcv0rnKSiPg2hFmG,0.454,198320,0.518,5GcDTUZcv0rnKSiPg2hFmG,0.0,0,0.109,-8.213,1,0.0493,['tempo'],3,https://api.spotify.com/v1/tracks/5GcDTUZcv0rnKSiPg2hFmG,['type'],spotify:track:5GcDTUZcv0rnKSiPg2hFmG,0.0748
213,Momma,Eros Ramazzotti,La Media Vuelta,0.0806,https://api.spotify.com/v1/audio-analysis/07itbZUgkAmBi4CEH5NniJ,0.756,189093,0.61,07itbZUgkAmBi4CEH5NniJ,7.89e-05,5,0.114,-13.002,1,0.0709,['tempo'],4,https://api.spotify.com/v1/tracks/07itbZUgkAmBi4CEH5NniJ,['type'],spotify:track:07itbZUgkAmBi4CEH5NniJ,0.863
214,Momma,UB40,I Got You Babe,0.609,https://api.spotify.com/v1/audio-analysis/0p4uXYnDX6IVGI0iEbwWNq,0.534,223067,0.402,0p4uXYnDX6IVGI0iEbwWNq,1.08e-05,3,0.196,-11.258,1,0.031,['tempo'],4,https://api.spotify.com/v1/tracks/0p4uXYnDX6IVGI0iEbwWNq,['type'],spotify:track:0p4uXYnDX6IVGI0iEbwWNq,0.355
215,Momma,Chrissie Hynde,I Got You Babe,0.737,https://api.spotify.com/v1/audio-analysis/3WqWCmyVsn6lkEKilr5ykT,0.436,277600,0.554,3WqWCmyVsn6lkEKilr5ykT,0.0,10,0.18,-4.245,0,0.0308,['tempo'],3,https://api.spotify.com/v1/tracks/3WqWCmyVsn6lkEKilr5ykT,['type'],spotify:track:3WqWCmyVsn6lkEKilr5ykT,0.46
216,Momma,Agnaldo Timoteo,Os Brutos Também Amam - Ao Vivo,0.255,https://api.spotify.com/v1/audio-analysis/6vw9kOUOU3WKzSoWjyTlOY,0.367,205493,0.718,6vw9kOUOU3WKzSoWjyTlOY,6.69e-06,7,0.315,-3.931,1,0.0318,['tempo'],3,https://api.spotify.com/v1/tracks/6vw9kOUOU3WKzSoWjyTlOY,['type'],spotify:track:6vw9kOUOU3WKzSoWjyTlOY,0.621
217,Momma,Nilton Cesar,Espere um Pouco... Um Pouquinho Mais,0.676,https://api.spotify.com/v1/audio-analysis/2kY1ovuVYgjomL9FOZYwcv,0.316,237533,0.376,2kY1ovuVYgjomL9FOZYwcv,1.04e-06,7,0.175,-12.798,1,0.0296,['tempo'],4,https://api.spotify.com/v1/tracks/2kY1ovuVYgjomL9FOZYwcv,['type'],spotify:track:2kY1ovuVYgjomL9FOZYwcv,0.288
218,Momma,Carmen Silva,Adeus Solidão (Pickin' Up Pebbles),0.356,https://api.spotify.com/v1/audio-analysis/7pD1NHvfB5W5L4bGBPBQtd,0.361,221267,0.57,7pD1NHvfB5W5L4bGBPBQtd,0.0,3,0.16,-9.065,1,0.034,['tempo'],4,https://api.spotify.com/v1/tracks/7pD1NHvfB5W5L4bGBPBQtd,['type'],spotify:track:7pD1NHvfB5W5L4bGBPBQtd,0.642
219,Momma,Demis Roussos,Goodbye My Love Goodbye,0.201,https://api.spotify.com/v1/audio-analysis/4AAlpkbWP0nhCD7gWE3zSG,0.452,235627,0.754,4AAlpkbWP0nhCD7gWE3zSG,0.0,10,0.265,-8.017,1,0.0607,['tempo'],4,https://api.spotify.com/v1/tracks/4AAlpkbWP0nhCD7gWE3zSG,['type'],spotify:track:4AAlpkbWP0nhCD7gWE3zSG,0.813
220,Momma,Demis Roussos,Forever And Ever,0.798,https://api.spotify.com/v1/audio-analysis/4skknrc3sJqaPTtUr2cwFq,0.403,154533,0.284,4skknrc3sJqaPTtUr2cwFq,0.0,10,0.142,-14.014,1,0.0338,['tempo'],3,https://api.spotify.com/v1/tracks/4skknrc3sJqaPTtUr2cwFq,['type'],spotify:track:4skknrc3sJqaPTtUr2cwFq,0.686
221,Momma,Demis Roussos,My Friend The Wind,0.817,https://api.spotify.com/v1/audio-analysis/1PXMeiIRNZnj4jj77DPwKz,0.42,154293,0.288,1PXMeiIRNZnj4jj77DPwKz,0.0,10,0.306,-12.597,1,0.0312,['tempo'],3,https://api.spotify.com/v1/tracks/1PXMeiIRNZnj4jj77DPwKz,['type'],spotify:track:1PXMeiIRNZnj4jj77DPwKz,0.699
222,Momma,Otis Redding,These Arms of Mine,0.705,https://api.spotify.com/v1/audio-analysis/1WpVNGu96nRoVeeUNthWkt,0.468,218560,0.141,1WpVNGu96nRoVeeUNthWkt,0.0,8,0.105,-16.877,1,0.0416,['tempo'],4,https://api.spotify.com/v1/tracks/1WpVNGu96nRoVeeUNthWkt,['type'],spotify:track:1WpVNGu96nRoVeeUNthWkt,0.264
223,Momma,Otis Redding,These Arms of Mine,0.952,https://api.spotify.com/v1/audio-analysis/5dae01pKNjRQtgOeAkFzPY,0.241,194987,0.237,5dae01pKNjRQtgOeAkFzPY,0.0,1,0.113,-12.201,1,0.0371,['tempo'],3,https://api.spotify.com/v1/tracks/5dae01pKNjRQtgOeAkFzPY,['type'],spotify:track:5dae01pKNjRQtgOeAkFzPY,0.303
224,Momma,Armando Manzanero,Contigo Aprendí,0.78,https://api.spotify.com/v1/audio-analysis/194uD6fRM58ztn7Z1Mfyr2,0.385,197627,0.283,194uD6fRM58ztn7Z1Mfyr2,0.0,5,0.0726,-8.013,0,0.0546,['tempo'],3,https://api.spotify.com/v1/tracks/194uD6fRM58ztn7Z1Mfyr2,['type'],spotify:track:194uD6fRM58ztn7Z1Mfyr2,0.557
225,Momma,Nat King Cole,Mona Lisa,0.92,https://api.spotify.com/v1/audio-analysis/648TTtYB0bH0P8Hfy0FmkL,0.349,191973,0.182,648TTtYB0bH0P8Hfy0FmkL,0.0152,5,0.143,-13.507,1,0.031,['tempo'],3,https://api.spotify.com/v1/tracks/648TTtYB0bH0P8Hfy0FmkL,['type'],spotify:track:648TTtYB0bH0P8Hfy0FmkL,0.178
226,Momma,Édith Piaf,Padam padam,0.627,https://api.spotify.com/v1/audio-analysis/4BM8yJ0PzBi2ZewpMTOxtx,0.354,252960,0.535,4BM8yJ0PzBi2ZewpMTOxtx,2.9e-06,9,0.0808,-8.876,1,0.0303,['tempo'],4,https://api.spotify.com/v1/tracks/4BM8yJ0PzBi2ZewpMTOxtx,['type'],spotify:track:4BM8yJ0PzBi2ZewpMTOxtx,0.434
227,Lina's Country Classics,George Strait,Check Yes Or No,0.0551,https://api.spotify.com/v1/audio-analysis/6iy4PoAuZBMvtrlDX4VxC7,0.708,200667,0.524,6iy4PoAuZBMvtrlDX4VxC7,3.21e-06,5,0.0371,-12.644,1,0.0352,['tempo'],4,https://api.spotify.com/v1/tracks/6iy4PoAuZBMvtrlDX4VxC7,['type'],spotify:track:6iy4PoAuZBMvtrlDX4VxC7,0.69
228,Lina's Country Classics,George Strait,Troubadour,0.356,https://api.spotify.com/v1/audio-analysis/4qjmnM1aYvayCTDd0uuRKH,0.568,176227,0.621,4qjmnM1aYvayCTDd0uuRKH,0.000577,11,0.274,-6.395,1,0.0261,['tempo'],4,https://api.spotify.com/v1/tracks/4qjmnM1aYvayCTDd0uuRKH,['type'],spotify:track:4qjmnM1aYvayCTDd0uuRKH,0.346
229,Lina's Country Classics,George Strait,Carrying Your Love With Me,0.22,https://api.spotify.com/v1/audio-analysis/7puxIVNdj5nsBJk43zM3bH,0.629,232427,0.479,7puxIVNdj5nsBJk43zM3bH,0.0,10,0.0587,-10.608,1,0.0271,['tempo'],4,https://api.spotify.com/v1/tracks/7puxIVNdj5nsBJk43zM3bH,['type'],spotify:track:7puxIVNdj5nsBJk43zM3bH,0.345
230,Lina's Country Classics,George Strait,Here For A Good Time,0.0858,https://api.spotify.com/v1/audio-analysis/11OFYsUK9EVJsQ6nutH32M,0.596,180267,0.768,11OFYsUK9EVJsQ6nutH32M,6.23e-06,6,0.116,-6.753,1,0.0369,['tempo'],4,https://api.spotify.com/v1/tracks/11OFYsUK9EVJsQ6nutH32M,['type'],spotify:track:11OFYsUK9EVJsQ6nutH32M,0.532
231,Lina's Country Classics,George Strait,Heartland - Pure Country/Soundtrack Version,0.0521,https://api.spotify.com/v1/audio-analysis/0U4R6UqrJo43TmImPku9H8,0.449,138160,0.89,0U4R6UqrJo43TmImPku9H8,7.7e-05,8,0.112,-9.5,1,0.05,['tempo'],4,https://api.spotify.com/v1/tracks/0U4R6UqrJo43TmImPku9H8,['type'],spotify:track:0U4R6UqrJo43TmImPku9H8,0.695
232,Lina's Country Classics,George Strait,I Cross My Heart - Pure Country Soundtrack Version,0.267,https://api.spotify.com/v1/audio-analysis/6FHXJu99aQAUnivEjPhuUR,0.526,212000,0.442,6FHXJu99aQAUnivEjPhuUR,5.49e-05,3,0.106,-10.133,1,0.0259,['tempo'],4,https://api.spotify.com/v1/tracks/6FHXJu99aQAUnivEjPhuUR,['type'],spotify:track:6FHXJu99aQAUnivEjPhuUR,0.284
233,Lina's Country Classics,Brooks & Dunn,Neon Moon,0.554,https://api.spotify.com/v1/audio-analysis/3EUl8M6SzxZl03NPkB8mUd,0.698,263760,0.632,3EUl8M6SzxZl03NPkB8mUd,0.0,9,0.118,-6.508,1,0.0247,['tempo'],4,https://api.spotify.com/v1/tracks/3EUl8M6SzxZl03NPkB8mUd,['type'],spotify:track:3EUl8M6SzxZl03NPkB8mUd,0.458
234,Lina's Country Classics,Tim McGraw,Don't Take The Girl,0.279,https://api.spotify.com/v1/audio-analysis/2iTRea118VRKRUzrGjjlHP,0.439,249360,0.454,2iTRea118VRKRUzrGjjlHP,0.0,0,0.123,-8.669,1,0.0308,['tempo'],4,https://api.spotify.com/v1/tracks/2iTRea118VRKRUzrGjjlHP,['type'],spotify:track:2iTRea118VRKRUzrGjjlHP,0.354
235,Lina's Country Classics,Billy Currington,People Are Crazy,0.242,https://api.spotify.com/v1/audio-analysis/5sC1qOC9QclptSIE2Zx7fz,0.657,231507,0.702,5sC1qOC9QclptSIE2Zx7fz,0.000807,5,0.135,-5.008,1,0.0268,['tempo'],4,https://api.spotify.com/v1/tracks/5sC1qOC9QclptSIE2Zx7fz,['type'],spotify:track:5sC1qOC9QclptSIE2Zx7fz,0.373
236,Lina's Country Classics,Kenny Chesney,There Goes My Life,0.0367,https://api.spotify.com/v1/audio-analysis/5a5Q60zkE4njZWgyR0r7Mm,0.581,301053,0.446,5a5Q60zkE4njZWgyR0r7Mm,7.45e-06,4,0.293,-9.236,1,0.0316,['tempo'],4,https://api.spotify.com/v1/tracks/5a5Q60zkE4njZWgyR0r7Mm,['type'],spotify:track:5a5Q60zkE4njZWgyR0r7Mm,0.249
237,Lina's Country Classics,Jason Aldean,Dirt Road Anthem,0.32,https://api.spotify.com/v1/audio-analysis/0adTN3vBO3pimO3yfxm9vg,0.677,229413,0.739,0adTN3vBO3pimO3yfxm9vg,2.36e-06,2,0.12,-5.068,1,0.0352,['tempo'],4,https://api.spotify.com/v1/tracks/0adTN3vBO3pimO3yfxm9vg,['type'],spotify:track:0adTN3vBO3pimO3yfxm9vg,0.658
238,Lina's Country Classics,Josh Turner,Why Don't We Just Dance,0.377,https://api.spotify.com/v1/audio-analysis/5k3J1GTX3M64nt3tNCbAPq,0.673,192347,0.772,5k3J1GTX3M64nt3tNCbAPq,0.000819,5,0.0868,-5.868,1,0.0413,['tempo'],4,https://api.spotify.com/v1/tracks/5k3J1GTX3M64nt3tNCbAPq,['type'],spotify:track:5k3J1GTX3M64nt3tNCbAPq,0.654
239,Lina's Country Classics,Billy Currington,Must Be Doin' Somethin' Right,0.187,https://api.spotify.com/v1/audio-analysis/57i0MaWyZGlWxEvNUxTMZK,0.485,269667,0.629,57i0MaWyZGlWxEvNUxTMZK,0.0,9,0.0516,-3.967,1,0.0263,['tempo'],4,https://api.spotify.com/v1/tracks/57i0MaWyZGlWxEvNUxTMZK,['type'],spotify:track:57i0MaWyZGlWxEvNUxTMZK,0.426
240,Lina's Country Classics,Joe Nichols,Tequila Makes Her Clothes Fall Off,0.134,https://api.spotify.com/v1/audio-analysis/33AQv3sfvHmtGfYNIJpi96,0.654,187067,0.745,33AQv3sfvHmtGfYNIJpi96,0.0,2,0.079,-5.685,1,0.0281,['tempo'],4,https://api.spotify.com/v1/tracks/33AQv3sfvHmtGfYNIJpi96,['type'],spotify:track:33AQv3sfvHmtGfYNIJpi96,0.679
241,Lina's Country Classics,Kenny Chesney,Don't Blink,0.115,https://api.spotify.com/v1/audio-analysis/6reuJxDtjebwc9FB6rNpp0,0.604,285280,0.605,6reuJxDtjebwc9FB6rNpp0,1.22e-05,4,0.305,-8.516,1,0.0352,['tempo'],4,https://api.spotify.com/v1/tracks/6reuJxDtjebwc9FB6rNpp0,['type'],spotify:track:6reuJxDtjebwc9FB6rNpp0,0.647
242,Lina's Country Classics,Kings of the River,Friends in Low Places,0.246,https://api.spotify.com/v1/audio-analysis/3YfgxICmLEzoM87JX9MR5a,0.783,229956,0.621,3YfgxICmLEzoM87JX9MR5a,9.19e-06,9,0.0753,-7.816,1,0.0283,['tempo'],4,https://api.spotify.com/v1/tracks/3YfgxICmLEzoM87JX9MR5a,['type'],spotify:track:3YfgxICmLEzoM87JX9MR5a,0.678
